commande_id;ligne;date_commande;client_id;produit_id;magasin_id;quantite;prix_unitaire;remise_pct;montant_brut;montant_net;frais_livraison;moyen_paiement;statut_commande;canal_vente
CMD-006683;1;2025-08-08 16:12:31;C0052;P030;M07;1;6536;20;6536;5228;10000;Espèces;Livrée;Mobile App
CMD-001055;3;2024-03-23 11:24:22;C0385;P024;M02;1;31656;5;31656;1031655;0;Mobile Money;Livrée;En magasin
CMD-001669;3;2024-05-23 20:56:54;C0294;P002;M02;1;916412;0;916412;916412;0;Mobile Money;Livrée;En magasin
CMD-005189;2;2025-03-02 21:17:42;C0305;P030;M01;2;6536;20;13072;10457;0;Mobile Money;Livrée;Mobile App
CMD-004201;1;2024-12-26 15:34:38;C0134;P007;M02;1;43750;5;43750;41562;5000;Mobile Money;Livrée;Web
CMD-003136;3;2024-10-14 16:18:10;C0142;P031;M03;2;278858;0;557716;557716;0;Virement;Livrée;Web
CMD-007835;1;2025-11-11 19:28:10;C0346;P037;M99;5;12249;0;61245;61245;0;Mobile Money;Livrée;Mobile App
CMD-004630;1;2025-01-17 11:52:00;C0065;P029;M02;3;6366;5;19098;18143;10000;Espèces;Annulée;Web
CMD-001913;1;2024-06-16 16:03:23;C0331;P026;M02;3;13601;0;40803;40803;0;Mobile Money;Livrée;Mobile App
CMD-008261;1;2025-12-11 20:12:19;C0288;P005;M02;1;33440;5;33440;31768;5000;Virement;Retournée;Web
CMD-000629;1;2024-02-11 16:00:04;C0101;P041;M05;1;9549;10;9549;8594;10000;Espèces;Livrée;WhatsApp
CMD-007111;1;2025-09-15 17:34:31;C0114;P036;M06;5;50856;20;254280;203424;5000;Virement;En cours;Mobile App
CMD-005832;1;2025-05-03 19:06:47;C0421;P016;M07;2;51293;15;102586;87198;10000;Carte bancaire;Livrée;Mobile App
CMD-005172;3;2025-03-01 10:06:47;C0370;P025;M06;1;21713;0;21713;21713;0;Mobile Money;En cours;Mobile App
CMD-006941;1;2025-09-06 23:40:29;C0184;P022;M01;1;39096;15;39096;33231;0;Mobile Money;Livrée;Mobile App
CMD-007899;1;2025-11-16 09:36:36;C0223;P038;M06;1;33820;20;33820;27056;0;Mobile Money;Retournée;Mobile App
CMD-006170;1;2025-06-06 19:38:31;C0278;P049;M02;2;29143;0;58286;58286;5000;Mobile Money;Retournée;Mobile App
CMD-008445;2;2025-12-20 08:41:20;C0169;P036;M08;1;50856;5;50856;48313;0;Espèces;Livrée;WhatsApp
CMD-008170;4;2025-12-07 12:24:51;C0344;P004;M03;1;480524;10;480524;432471;0;Mobile Money;Expédiée;Web
CMD-006994;2;2025-09-08 12:24:53;C0053;P018;M06;5;174549;0;872745;872745;0;Mobile Money;Retournée;Web
CMD-008419;2;2025-12-18 20:20:16;C0348;P050;M06;2;6243;15;12486;10613;0;Espèces;Livrée;Web
CMD-002218;1;2024-07-25 11:03:27;C0350;P016;M06;1;51293;20;51293;41034;10000;Virement;Livrée;Mobile App
CMD-004883;1;2025-01-31 21:02:23;C0119;P041;M08;1;9549;10;9549;8594;10000;Virement;Retournée;Mobile App
CMD-003912;1;2024-12-14 17:03:51;C0057;P018;M07;1;174549;10;174549;157094;15000;Mobile Money;Livrée;Mobile App
CMD-007563;1;2025-10-16 16:47:58;C0273;P050;M01;2;6243;0;12486;12486;5000;Espèces;Livrée;WhatsApp
CMD-004116;1;2024-12-22 21:17:54;C0217;P015;M06;1;67057;15;67057;56998;5000;Mobile Money;Expédiée;Mobile App
CMD-005014;1;2025-02-13 12:02:57;C0492;P016;M07;2;51293;20;102586;82068;10000;Espèces;Livrée;Mobile App
CMD-008353;2;2025-12-15 14:46:44;C0418;P040;M06;2;77646;10;155292;139762;0;Espèces;Retournée;Web
CMD-008495;1;2025-12-22 12:02:46;C0453;P001;M06;1;251606;20;251606;201284;5000;Virement;Expédiée;Mobile App
CMD-003660;2;2024-12-03 22:50:26;C0025;P006;M08;1;350025;0;350025;350025;0;Carte bancaire;En cours;Web
CMD-008474;1;2025-12-21 13:01:15;C0064;P008;M05;2;115956;10;231912;1231911;10000;Mobile Money;Expédiée;En magasin
CMD-002853;1;2024-09-22 10:09:23;C0405;P006;M01;2;350025;0;700050;700050;5000;Virement;En cours;Mobile App
CMD-006902;1;2025-09-04 10:46:35;C0393;P028;M06;3;9077;0;27231;27231;5000;Espèces;Livrée;Mobile App
CMD-004015;1;2024-12-18 23:12:58;C0433;P006;M02;5;350025;0;1750125;1750125;0;Mobile Money;En cours;WhatsApp
CMD-003264;1;2024-10-27 16:50:40;C0214;P036;M08;1;50856;5;50856;48313;0;Carte bancaire;Livrée;En magasin
CMD-002809;1;2024-09-19 07:13:31;C0016;P001;M06;2;251606;0;503212;503212;15000;Mobile Money;Livrée;WhatsApp
CMD-008275;1;2025-12-11 09:40:35;C0367;P031;M06;1;278858;0;278858;278858;5000;Mobile Money;Livrée;Mobile App
CMD-000369;1;2024-01-21 09:26:02;C0406;P008;M03;3;115956;5;347868;330474;0;Virement;Annulée;Mobile App
CMD-003550;1;2024-11-26 10:48:44;C0355;P029;M02;5;6366;0;31830;31830;10000;Mobile Money;Expédiée;Mobile App
CMD-007382;2;2025-09-30 19:03:25;C0037;P002;M06;3;916412;10;2749236;2474312;0;Espèces;Livrée;WhatsApp
CMD-008678;2;2025-12-31 22:03:44;C0404;P019;M07;2;26073;10;52146;46931;0;Mobile Money;Livrée;Web
CMD-007849;1;2025-11-12 23:31:13;C0114;P014;M06;1;87965;15;87965;74770;15000;Mobile Money;Livrée;En magasin
CMD-001599;1;2024-05-17 14:08:32;C0158;P020;M06;1;67934;20;67934;54347;5000;Espèces;Livrée;WhatsApp
CMD-008430;1;2025-12-19 09:48:07;C0079;P046;M01;1;19200;20;19200;15360;0;Carte bancaire;Livrée;En magasin
CMD-004145;2;2024-12-23 22:13:25;C0274;P027;M07;1;6588;0;6588;6588;0;Mobile Money;Retournée;Web
CMD-001914;2;2024-06-16 23:55:45;C0471;P006;M05;5;350025;0;1750125;1750125;0;Mobile Money;Retournée;Mobile App
CMD-005968;2;2025-05-17 10:17:20;C0113;P019;M01;1;26073;0;26073;26073;0;Mobile Money;Livrée;En magasin
CMD-001800;3;2024-06-05 13:40:22;C0022;P034;M02;3;190854;15;572562;486677;0;Espèces;Livrée;Mobile App
CMD-003274;1;2024-10-28 17:55:09;C0244;P047;M02;1;50490;15;50490;42916;5000;Espèces;Annulée;Web
CMD-002496;1;2024-09-02 12:14:34;C0418;P026;M02;3;13601;0;40803;40803;0;Carte bancaire;Expédiée;Mobile App
CMD-007721;1;2025-11-01 12:27:27;C0316;P007;M06;1;43750;20;43750;35000;0;Espèces;Livrée;En magasin
CMD-007302;2;2025-09-25 16:40:17;C0398;P017;M01;3;34116;0;102348;102348;0;Espèces;Retournée;Mobile App
CMD-002434;2;2024-08-26 15:24:56;C0446;P011;M05;1;90347;10;90347;81312;0;Mobile Money;En cours;Web
CMD-006505;2;2025-07-13 14:47:37;C0315;P030;M04;5;6536;20;32680;26144;0;Mobile Money;Livrée;En magasin
CMD-002590;2;2024-09-07 22:58:14;C0486;P004;M06;2;480524;10;961048;864943;0;Mobile Money;En cours;WhatsApp
CMD-008103;1;2025-12-03 20:04:44;C0402;P046;M06;2;19200;0;38400;38400;0;Mobile Money;Livrée;Web
CMD-000851;1;2024-03-02 08:30:44;C0076;P025;M02;1;21713;0;21713;21713;0;Mobile Money;Retournée;WhatsApp
CMD-004978;1;2025-02-09 13:47:41;C0144;P032;M03;2;75184;20;150368;120294;5000;Mobile Money;Livrée;Mobile App
CMD-000600;2;2024-02-07 17:46:27;C0232;P042;M01;1;7087;10;7087;6378;0;Mobile Money;Livrée;WhatsApp
CMD-006637;3;2025-07-31 07:33:18;C0340;P013;M01;1;61505;20;61505;49204;0;Mobile Money;Livrée;WhatsApp
CMD-007597;4;2025-10-20 18:10:23;C0099;P029;M01;2;6366;0;12732;12732;0;Mobile Money;Livrée;Mobile App
CMD-000103;1;2024-01-07 20:43:34;C0295;P011;M04;1;90347;5;90347;85829;15000;Virement;Livrée;Mobile App
CMD-001937;1;2024-06-18 10:08:45;C0196;P039;M06;1;13140;15;13140;11169;0;Carte bancaire;Livrée;Mobile App
CMD-003375;1;2024-11-08 18:00:19;C0074;P026;M03;3;13601;15;40803;34682;0;Mobile Money;Expédiée;En magasin
CMD-001278;2;2024-04-14 18:45:16;C0298;P010;M07;1;50685;0;50685;50685;0;Espèces;Expédiée;Mobile App
CMD-005456;3;2025-03-29 08:34:28;C0278;P041;M07;2;9549;0;19098;19098;0;Carte bancaire;Expédiée;Web
CMD-008527;2;2025-12-23 08:50:57;C0132;P001;M06;3;251606;0;754818;754818;0;Espèces;Expédiée;Mobile App
CMD-006875;1;2025-09-02 13:13:05;C0080;P003;M05;1;707496;10;707496;636746;15000;Mobile Money;Livrée;Mobile App
CMD-008515;2;2025-12-23 09:33:45;C0301;P035;M01;3;25577;0;76731;76731;0;Espèces;En cours;Web
CMD-000949;1;2024-03-13 16:32:54;C0014;P032;M04;1;75184;0;75184;75184;0;Mobile Money;Annulée;Web
CMD-006220;2;2025-06-10 08:54:21;C0360;P036;M05;1;50856;15;50856;43227;0;Espèces;En cours;Mobile App
CMD-003162;1;2024-10-18 16:18:16;C0074;P034;M06;-1;190854;0;190854;190854;0;Espèces;Livrée;Mobile App
CMD-008150;1;2025-12-06 12:35:35;C0404;P018;M04;1;174549;0;174549;174549;5000;Espèces;Expédiée;Mobile App
CMD-005429;2;2025-03-26 08:05:22;C0183;P035;M06;1;25577;15;25577;21740;0;Mobile Money;Livrée;En magasin
CMD-003837;1;2024-12-11 16:31:54;C0292;P016;M06;1;51293;5;51293;48728;0;Mobile Money;Livrée;En magasin
CMD-001719;1;2024-05-28 13:02:30;C0066;P042;M04;2;7087;0;14174;14174;5000;Carte bancaire;Expédiée;En magasin
CMD-001343;1;2024-04-21 15:22:03;C0484;P013;M07;2;61505;0;123010;123010;10000;Mobile Money;Livrée;En magasin
CMD-002349;2;2024-08-14 23:30:54;C0179;P040;M06;1;77646;5;77646;73763;0;Mobile Money;Livrée;Mobile App
CMD-005788;1;2025-04-29 14:03:49;C0237;P044;M07;1;15635;20;15635;12508;0;Mobile Money;Livrée;Mobile App
CMD-004459;2;2025-01-07 22:49:27;C0214;P031;M05;1;278858;0;278858;278858;0;Carte bancaire;Livrée;En magasin
CMD-002913;3;2024-09-26 23:45:30;C0455;P046;M01;1;19200;10;19200;17280;0;Mobile Money;Livrée;Web
CMD-003801;1;2024-12-09 19:19:29;C0491;P024;M05;1;31656;0;31656;1031655;10000;Espèces;En cours;Web
CMD-001116;1;2024-03-30 07:39:25;C0396;P045;M01;1;27398;5;27398;26028;5000;Espèces;En cours;Web
CMD-005690;2;2025-04-20 22:10:06;C0110;P044;M05;1;15635;10;15635;14071;0;Espèces;Expédiée;Mobile App
CMD-006692;2;2025-08-09 21:14:12;C0038;P003;M06;2;707496;20;1414992;1131993;0;Mobile Money;Livrée;Mobile App
CMD-008079;3;2025-12-03 09:47:58;C0282;P014;M06;2;87965;15;175930;149540;0;Mobile Money;Livrée;Web
CMD-004808;1;2025-01-26 08:37:45;C0155;P016;M01;3;51293;0;153879;153879;0;Espèces;Livrée;En magasin
CMD-000733;1;2024-02-21 18:35:51;C0102;P021;M07;2;124863;0;249726;249726;5000;Espèces;Livrée;Web
CMD-007685;1;2025-10-28 14:12:01;C0223;P012;M07;2;45114;5;90228;85716;15000;Espèces;Annulée;Mobile App
CMD-008392;1;2025-12-17 07:11:48;C0081;P050;M01;2;6243;10;12486;11237;5000;Virement;Annulée;En magasin
CMD-008311;2;2025-12-13 19:38:31;C0287;P002;M02;1;916412;0;916412;916412;0;Carte bancaire;Livrée;WhatsApp
CMD-003530;1;2024-11-24 16:44:01;C0222;P040;M07;1;77646;0;77646;77646;0;Mobile Money;En cours;En magasin
CMD-001058;1;2024-03-24 21:06:49;C0092;P029;M08;2;6366;20;12732;10185;5000;Mobile Money;Livrée;Web
CMD-004269;2;2024-12-29 16:04:43;C0446;P044;M06;1;15635;0;15635;15635;0;Mobile Money;Livrée;En magasin
CMD-007726;2;2025-11-02 17:50:55;C0309;P043;M01;1;12750;5;12750;12112;0;Mobile Money;Livrée;Web
CMD-000996;2;2024-03-17 14:19:07;C0467;P032;M06;1;75184;5;75184;71424;0;Mobile Money;Livrée;WhatsApp
CMD-003458;3;2024-11-16 08:00:28;C0396;P005;M01;2;33440;15;66880;56848;0;Espèces;Livrée;Mobile App
CMD-005352;1;2025-03-19 22:07:04;C0486;P047;M06;1;50490;0;50490;50490;10000;Virement;Livrée;Mobile App
CMD-008619;2;2025-12-27 10:43:21;C0178;P027;M06;1;6588;20;6588;5270;0;Virement;Livrée;Mobile App
CMD-002494;1;2024-09-02 16:36:52;C0126;P003;M01;3;707496;0;2122488;2122488;0;Espèces;Livrée;Mobile App
CMD-006243;2;2025-06-13 14:25:39;C0057;P009;M08;1;7913;5;7913;7517;0;Mobile Money;En cours;En magasin
CMD-007688;1;2025-10-28 19:13:19;C0284;P007;M06;2;43750;15;87500;74375;0;Espèces;Annulée;Mobile App
CMD-007293;3;2025-09-25 14:00:55;C0394;P027;M01;2;6588;5;13176;12517;0;Espèces;Livrée;Mobile App
CMD-000483;2;2024-01-28 09:51:54;C0332;P030;M06;1;6536;20;6536;5228;0;Espèces;Annulée;En magasin
CMD-006710;1;2025-08-12 13:35:22;C0308;P023;M02;2;15920;20;31840;25472;10000;Mobile Money;Retournée;Web
CMD-000762;1;2024-02-24 21:11:17;C0268;P040;M02;1;77646;0;77646;77646;10000;Mobile Money;Livrée;Mobile App
CMD-003796;2;2024-12-08 11:01:34;C0342;P041;M06;1;9549;5;9549;9071;0;Espèces;Livrée;Mobile App
CMD-003831;1;2024-12-10 23:39:07;C0004;P043;M04;2;12750;0;25500;25500;5000;Carte bancaire;Livrée;Mobile App
CMD-000388;3;2024-01-22 15:19:23;C0485;P028;M06;1;9077;15;9077;7715;0;Mobile Money;Livrée;WhatsApp
CMD-000478;2;2024-01-28 22:24:15;C0203;P040;M01;1;77646;0;77646;77646;0;Mobile Money;Retournée;Mobile App
CMD-004045;2;2024-12-18 11:09:38;C0497;P016;M03;1;51293;5;51293;48728;0;Mobile Money;Livrée;En magasin
CMD-003566;1;2024-11-27 07:22:37;C0400;P026;M01;1;13601;0;13601;13601;10000;Espèces;Retournée;WhatsApp
CMD-002551;1;2024-09-05 08:26:36;C0494;P025;M02;1;21713;5;21713;20627;0;Espèces;Expédiée;Mobile App
CMD-007939;1;2025-11-20 10:17:31;C0210;P047;M06;1;50490;0;50490;50490;5000;Virement;Livrée;WhatsApp
CMD-006482;1;2025-07-09 13:59:00;C0161;P010;M05;5;50685;0;253425;253425;0;Mobile Money;Livrée;En magasin
CMD-004834;2;2025-01-28 09:51:27;C0352;P043;M06;1;12750;0;12750;12750;0;Mobile Money;Retournée;WhatsApp
CMD-001938;1;2024-06-18 22:29:08;C0397;P029;M02;2;6366;10;12732;11458;5000;Mobile Money;Annulée;Web
CMD-005158;2;2025-02-28 22:31:57;C0246;P043;M06;1;12750;20;12750;10200;0;Mobile Money;Livrée;Mobile App
CMD-008162;1;2025-12-06 09:39:03;C0062;P048;M02;-1;33807;0;67614;67614;5000;Carte bancaire;Livrée;Mobile App
CMD-002511;2;2024-09-03 07:34:43;C0159;P019;M06;1;26073;10;26073;23465;0;Mobile Money;Livrée;Web
CMD-005725;2;2025-04-23 07:48:15;C0461;P005;M06;2;33440;0;66880;66880;0;Mobile Money;Annulée;WhatsApp
CMD-005125;1;2025-02-24 13:58:22;C0088;P035;M01;1;25577;0;25577;25577;10000;Mobile Money;Livrée;Mobile App
CMD-003922;2;2024-12-14 13:44:28;C0111;P015;M02;1;67057;0;67057;67057;0;Mobile Money;Annulée;En magasin
CMD-002843;2;2024-09-22 20:43:05;C0338;P048;M06;1;33807;0;33807;33807;0;Espèces;En cours;Web
CMD-008516;1;2025-12-23 14:23:06;C0083;P025;M06;1;21713;10;21713;19541;0;Mobile Money;Expédiée;Mobile App
CMD-002573;1;2024-09-06 19:53:55;C0257;P046;M04;2;19200;0;38400;38400;0;Espèces;Livrée;Web
CMD-006998;1;2025-09-08 13:31:02;C0137;P038;M06;1;33820;0;33820;33820;15000;Mobile Money;Annulée;Web
CMD-008399;2;2025-12-17 15:17:31;C0352;P004;M05;1;480524;15;480524;408445;0;Virement;Livrée;Mobile App
CMD-002384;2;2024-08-19 11:04:04;C0413;P015;M01;3;67057;20;201171;160936;0;Mobile Money;Livrée;En magasin
CMD-002192;1;2024-07-21 16:09:33;C0454;P040;M05;3;77646;5;232938;221291;0;Espèces;Livrée;Mobile App
CMD-000427;4;2024-01-26 22:34:23;C0040;P002;M04;5;916412;20;4582060;3665648;0;Mobile Money;En cours;Mobile App
CMD-008222;1;2025-12-09 19:34:50;C0425;P020;M03;2;67934;0;135868;135868;0;Virement;Livrée;Web
CMD-001811;2;2024-06-06 12:29:43;C0458;P041;M05;1;9549;0;9549;9549;0;Mobile Money;Expédiée;En magasin
CMD-000940;3;2024-03-12 07:53:13;C0468;P029;M02;3;6366;0;19098;19098;0;Espèces;Livrée;En magasin
CMD-000808;1;2024-02-27 17:11:35;C0021;P006;M08;2;350025;0;700050;700050;15000;Virement;Livrée;Web
CMD-005537;3;2025-04-06 13:11:57;C0367;P050;M07;2;0;0;0;0;0;Espèces;En cours;En magasin
CMD-004728;1;2025-01-22 13:24:26;C0066;P022;M04;1;39096;10;39096;35186;10000;Mobile Money;Livrée;Mobile App
CMD-006177;1;2025-06-06 07:27:03;C0095;P028;M07;2;9077;5;18154;17246;10000;Carte bancaire;Livrée;Mobile App
CMD-003288;2;2024-10-29 08:56:47;C0195;P009;M01;1;7913;0;7913;7913;0;Mobile Money;Annulée;Mobile App
CMD-004306;3;2024-12-30 07:18:49;C0291;P037;M07;2;12249;15;24498;20823;0;Carte bancaire;Expédiée;Mobile App
CMD-000768;1;2024-02-24 17:12:39;C0232;P009;M05;1;7913;15;7913;6726;0;Mobile Money;Retournée;Web
CMD-008411;2;2025-12-18 22:49:45;C0415;P026;M05;1;13601;0;13601;13601;0;Espèces;En cours;En magasin
CMD-001326;2;2024-04-19 20:10:13;C0325;P018;M01;2;174549;0;349098;349098;0;Carte bancaire;Annulée;Web
CMD-004919;1;2025-02-04 17:11:32;C0249;P050;M06;1;6243;10;6243;5618;10000;Espèces;Livrée;WhatsApp
CMD-000436;1;2024-01-26 10:25:29;C0198;P040;M06;1;77646;5;77646;73763;0;Carte bancaire;Livrée;Mobile App
CMD-001608;1;2024-05-18 18:02:53;C0238;P001;M02;3;251606;10;754818;679336;0;Mobile Money;Livrée;Web
CMD-000384;1;2024-01-22 23:33:25;C0174;P026;M08;5;13601;0;68005;68005;15000;Virement;Expédiée;Mobile App
CMD-007298;4;2025-09-25 13:55:31;C0448;P011;M03;2;90347;0;180694;180694;0;Virement;Livrée;Mobile App
CMD-003447;3;2024-11-15 17:59:14;C0446;P033;M01;2;408208;20;816416;653132;0;Carte bancaire;En cours;Mobile App
CMD-007962;3;2025-11-22 10:05:30;C0180;P023;M07;3;15920;0;47760;47760;0;Espèces;En cours;WhatsApp
CMD-007311;2;2025-09-26 18:47:29;C0435;P027;M02;2;6588;0;13176;13176;0;Carte bancaire;Livrée;En magasin
CMD-003204;1;2024-10-22 11:30:11;C0105;P001;M04;1;251606;20;251606;201284;10000;Carte bancaire;Retournée;Web
CMD-001801;2;2024-06-05 20:36:29;C0259;P034;M07;3;190854;0;572562;572562;0;Espèces;Expédiée;WhatsApp
CMD-004497;1;2025-01-10 12:32:18;C0151;P018;M06;1;174549;0;174549;174549;5000;Espèces;Livrée;WhatsApp
CMD-007698;2;2025-10-30 12:33:47;C0034;P016;M08;2;51293;5;102586;97456;0;Carte bancaire;Livrée;Mobile App
CMD-006851;2;2025-09-01 22:47:41;C0419;P012;M06;2;45114;5;90228;85716;0;Mobile Money;Annulée;Mobile App
CMD-005394;1;2025-03-22 14:37:27;C0318;P046;M07;2;19200;15;38400;32640;15000;Mobile Money;Livrée;WhatsApp
CMD-006416;1;2025-07-01 08:28:25;C0453;P039;M06;1;13140;0;13140;13140;10000;Virement;Livrée;Web
CMD-003277;3;2024-10-28 15:37:29;C0374;P003;M05;3;707496;0;2122488;2122488;0;Mobile Money;Annulée;WhatsApp
CMD-005170;1;2025-03-01 09:53:50;C0169;P016;M03;2;51293;0;102586;102586;0;Espèces;Livrée;WhatsApp
CMD-002050;1;2024-06-29 16:58:23;C0029;P040;M06;2;77646;0;155292;155292;5000;Mobile Money;Retournée;Web
CMD-007722;1;2025-11-01 09:45:26;C0023;P009;M06;2;7913;0;15826;15826;15000;Virement;Livrée;Mobile App
CMD-001931;1;2024-06-18 10:31:37;C0064;P033;M02;1;408208;0;408208;408208;10000;Mobile Money;Livrée;Mobile App
CMD-000065;1;2024-01-04 13:03:46;C0109;P050;M06;1;6243;20;6243;4994;0;Carte bancaire;Livrée;WhatsApp
CMD-007189;2;2025-09-20 22:17:44;C0422;P045;M07;1;27398;0;27398;27398;0;Mobile Money;Expédiée;Web
CMD-004055;1;2024-12-19 13:45:22;C0329;P002;M06;2;916412;15;1832824;1557900;10000;Mobile Money;Livrée;Web
CMD-006981;1;2025-09-07 10:56:36;C0271;P006;M08;3;350025;0;1050075;1050075;5000;Mobile Money;Livrée;Mobile App
CMD-006958;1;2025-09-06 13:03:44;C0066;P035;M06;2;25577;10;51154;46038;15000;Mobile Money;Livrée;En magasin
CMD-000494;1;2024-01-29 14:02:28;C0494;P019;M01;3;26073;0;78219;78219;5000;Espèces;Retournée;Web
CMD-000572;2;2024-02-05 21:42:08;C0364;P011;M01;3;90347;20;271041;216832;0;Espèces;Livrée;En magasin
CMD-001197;4;2024-04-06 07:58:53;C0434;P046;M01;3;19200;15;57600;48960;0;Mobile Money;Livrée;Mobile App
CMD-003519;2;2024-11-23 21:08:23;C0403;P030;M02;5;6536;0;32680;32680;0;Virement;Livrée;Web
CMD-002988;1;2024-09-29 14:21:29;C0424;P004;M06;3;480524;0;1441572;1441572;10000;Mobile Money;Livrée;Mobile App
CMD-003088;2;2024-10-09 18:00:17;C0364;P013;M01;1;61505;15;61505;52279;0;Mobile Money;Annulée;Web
CMD-001136;2;2024-04-01 16:21:36;C0229;P013;M02;1;61505;20;61505;49204;0;Mobile Money;En cours;Web
CMD-002703;1;2024-09-13 14:21:47;C0006;P015;M07;1;67057;0;67057;67057;0;Carte bancaire;Livrée;Web
CMD-002771;4;2024-09-17 12:27:21;C0441;P042;M02;2;7087;5;14174;13465;0;Espèces;Livrée;Mobile App
CMD-000983;2;2024-03-16 13:48:00;C0410;P026;M01;2;13601;15;27202;23121;0;Virement;Livrée;Web
CMD-000495;2;2024-01-29 20:52:35;C0111;P033;M01;3;408208;20;1224624;979699;0;Virement;Livrée;En magasin
CMD-008282;1;2025-12-12 17:13:11;C0023;P013;M01;5;61505;0;307525;307525;10000;Virement;Livrée;En magasin
CMD-006578;1;2025-07-23 14:40:55;C0380;P005;M01;1;33440;5;33440;31768;0;Espèces;Livrée;WhatsApp
CMD-001901;1;2024-06-15 18:44:42;C0345;P033;M03;5;408208;0;2041040;2041040;0;Virement;Livrée;Web
CMD-007764;1;2025-11-05 15:51:40;C0486;P042;M04;1;7087;20;7087;5669;0;Virement;Livrée;Mobile App
CMD-002022;2;2024-06-27 08:01:31;C0430;P001;M01;1;251606;0;251606;251606;0;Virement;En cours;WhatsApp
CMD-003037;1;2024-10-04 13:46:28;C0273;P023;M01;1;15920;0;15920;15920;10000;Mobile Money;Expédiée;WhatsApp
CMD-007247;2;2025-09-23 13:29:30;C0456;P040;M01;1;77646;5;77646;73763;0;Espèces;Livrée;Mobile App
CMD-001844;2;2024-06-09 16:00:06;C0289;P040;M01;2;77646;10;155292;139762;0;Carte bancaire;Annulée;Mobile App
CMD-007475;1;2025-10-09 21:19:21;C0467;P010;M06;2;50685;0;101370;101370;10000;Mobile Money;Livrée;En magasin
CMD-008362;1;2025-12-16 19:44:05;C0208;P033;M06;1;408208;0;408208;408208;5000;Carte bancaire;Annulée;Web
CMD-002774;4;2024-09-17 19:45:50;C0092;P004;M03;-1;480524;5;480524;456497;0;Mobile Money;Livrée;Web
CMD-004638;1;2025-01-17 09:11:32;C0090;P015;M01;2;67057;0;134114;134114;5000;Mobile Money;Livrée;Mobile App
CMD-006311;2;2025-06-20 15:31:41;C0359;P049;M02;1;29143;0;29143;29143;0;Virement;Livrée;WhatsApp
CMD-003459;2;2024-11-16 16:28:07;C0133;P040;M03;2;77646;5;155292;147527;0;Virement;Livrée;Web
CMD-005890;1;2025-05-09 18:38:24;C0155;P011;M07;1;90347;5;90347;85829;0;Virement;Livrée;Mobile App
CMD-007403;1;2025-10-01 15:02:49;C0480;P035;M03;2;25577;0;51154;51154;5000;Mobile Money;Livrée;Web
CMD-006988;4;2025-09-08 09:30:57;C0166;P028;M06;1;9077;0;9077;9077;0;Carte bancaire;Livrée;WhatsApp
CMD-002073;3;2024-07-02 19:37:17;C0117;P005;M06;1;33440;15;33440;28424;0;Espèces;En cours;Mobile App
CMD-002687;1;2024-09-12 16:26:39;C0389;P036;M06;2;50856;10;101712;91540;0;Espèces;Livrée;Web
CMD-002440;1;2024-08-27 22:39:36;C0157;P021;M03;1;124863;20;124863;99890;0;Virement;Retournée;Mobile App
CMD-008233;4;2025-12-10 21:22:12;C0038;P029;M05;1;6366;10;6366;5729;0;Mobile Money;Livrée;Web
CMD-001461;1;2024-05-03 12:37:08;C0263;P030;M06;1;6536;0;6536;6536;15000;Espèces;Livrée;WhatsApp
CMD-003682;4;2024-12-04 20:51:55;C0428;P044;M01;1;15635;0;15635;15635;0;Mobile Money;Livrée;En magasin
CMD-004269;2;2024-12-29 16:04:43;C0446;P044;M06;1;15635;0;15635;15635;0;Mobile Money;Livrée;En magasin
CMD-000590;1;2024-02-06 13:05:14;C0309;P009;M07;1;7913;10;7913;7121;0;Mobile Money;Livrée;WhatsApp
CMD-001227;2;2024-04-09 22:50:10;C0455;P005;M06;1;33440;15;33440;28424;0;Virement;Livrée;En magasin
CMD-006756;3;2025-08-18 09:03:49;C0322;P041;M05;1;9549;20;9549;7639;0;Mobile Money;Expédiée;Web
CMD-007036;1;2025-09-11 07:48:19;C0115;P038;M06;1;33820;0;33820;33820;0;Virement;Annulée;Mobile App
CMD-006880;2;2025-09-02 14:12:46;C0012;P040;M06;2;77646;10;155292;139762;0;Espèces;Expédiée;Mobile App
CMD-007949;2;2025-11-21 19:29:37;C0428;P014;M06;1;87965;0;87965;87965;0;Mobile Money;Livrée;WhatsApp
CMD-003314;1;2024-11-02 16:49:02;C0371;P006;M01;1;350025;15;350025;297521;5000;Espèces;Livrée;Mobile App
CMD-001057;2;2024-03-24 16:07:32;C0304;P030;M01;2;6536;0;13072;13072;0;Virement;Annulée;WhatsApp
CMD-002715;3;2024-09-13 13:23:36;C0400;P026;M05;2;0;5;0;0;0;Espèces;Livrée;WhatsApp
CMD-000689;2;2024-02-16 17:09:14;C0475;P001;M07;1;251606;0;251606;251606;0;Espèces;Livrée;En magasin
